patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_27,"['Complex cultivation patterns' 'Pastures' 'Permanent crops'
 'Urban fabric']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_27,S2A_MSIL2A_20171201T112431_56_27,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_08_63,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_8_63,S2B_MSIL2A_20180421T100029_8_63,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_35,"['Agro-forestry areas' 'Complex cultivation patterns' 'Pastures'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_35,S2A_MSIL2A_20171201T112431_56_35,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_36,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Complex cultivation patterns' 'Pastures' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_36,S2A_MSIL2A_20171201T112431_56_36,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_65_08,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_65_8,S2B_MSIL2A_20170906T101019_65_8,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_08_78,['Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_8_78,S2B_MSIL2A_20180421T100030_8_78,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_58,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_58,S2A_MSIL2A_20171201T112431_56_58,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_09_12,['Coniferous forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_9_12,S2B_MSIL2A_20180421T100029_9_12,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_72,"['Complex cultivation patterns'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_72,S2A_MSIL2A_20171201T112431_56_72,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_76,['Industrial or commercial units' 'Permanent crops' 'Urban fabric'],validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_76,S2A_MSIL2A_20171201T112431_56_76,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_77,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_77,S2A_MSIL2A_20171201T112431_56_77,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_78,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_56_78,S2A_MSIL2A_20171201T112431_56_78,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_09_43,['Complex cultivation patterns' 'Coniferous forest' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_9_43,S2B_MSIL2A_20180421T100029_9_43,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_09_57,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_9_57,S2B_MSIL2A_20180421T100029_9_57,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_57_26,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Pastures' 'Urban fabric']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_57_26,S2A_MSIL2A_20171201T112431_57_26,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_09_80,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_9_80,S2B_MSIL2A_20180421T100030_9_80,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_09_84,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_9_84,S2B_MSIL2A_20180421T100030_9_84,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_10_15,"['Coniferous forest' 'Natural grassland and sparsely vegetated areas'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_10_15,S2B_MSIL2A_20180421T100029_10_15,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_57_78,"['Complex cultivation patterns' 'Coniferous forest' 'Permanent crops'
 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_57_78,S2A_MSIL2A_20171201T112431_57_78,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_66_52,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_66_52,S2B_MSIL2A_20170906T101020_66_52,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_66_70,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_66_70,S2B_MSIL2A_20170906T101020_66_70,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_10_68,['Mixed forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_10_68,S2B_MSIL2A_20180421T100029_10_68,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_66_75,['Arable land' 'Coniferous forest' 'Urban fabric'],validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_66_75,S2B_MSIL2A_20170906T101020_66_75,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_10_75,"['Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_10_75,S2B_MSIL2A_20180421T100029_10_75,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_10_76,['Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_10_76,S2B_MSIL2A_20180421T100030_10_76,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_08,"['Arable land' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_8,S2B_MSIL2A_20170906T101019_67_8,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_58_41,"['Agro-forestry areas'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_58_41,S2A_MSIL2A_20171201T112431_58_41,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_11_18,"['Broad-leaved forest' 'Coniferous forest'
 'Natural grassland and sparsely vegetated areas']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_11_18,S2B_MSIL2A_20180421T100029_11_18,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_11_37,"['Coniferous forest' 'Mixed forest'
 'Natural grassland and sparsely vegetated areas' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_11_37,S2B_MSIL2A_20180421T100029_11_37,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_37,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_37,S2B_MSIL2A_20170906T101020_67_37,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_38,"['Coniferous forest' 'Inland waters' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_38,S2B_MSIL2A_20170906T101020_67_38,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_48,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_48,S2B_MSIL2A_20170906T101020_67_48,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_56,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_56,S2B_MSIL2A_20170906T101020_67_56,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_67_66,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_67_66,S2B_MSIL2A_20170906T101020_67_66,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_59_19,"['Agro-forestry areas' 'Arable land' 'Permanent crops'
 'Transitional woodland, shrub']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_59_19,S2A_MSIL2A_20171201T112431_59_19,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_11_82,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_11_82,S2B_MSIL2A_20180421T100030_11_82,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_05,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_12_5,S2B_MSIL2A_20180421T100029_12_5,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_59_37,"['Agro-forestry areas' 'Pastures' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_59_37,S2A_MSIL2A_20171201T112431_59_37,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_68_09,"['Arable land' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_68_9,S2B_MSIL2A_20170906T101019_68_9,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_36,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_12_36,S2B_MSIL2A_20180421T100029_12_36,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_59_54,"['Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_59_54,S2A_MSIL2A_20171201T112431_59_54,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_59_70,['Complex cultivation patterns' 'Permanent crops' 'Urban fabric'],validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_59_70,S2A_MSIL2A_20171201T112431_59_70,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_57,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_12_57,S2B_MSIL2A_20180421T100029_12_57,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_59,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_12_59,S2B_MSIL2A_20180421T100029_12_59,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_72,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_72,S2B_MSIL2A_20180421T100029_12_72,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_73,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_73,S2B_MSIL2A_20180421T100029_12_73,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_75,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_75,S2B_MSIL2A_20180421T100029_12_75,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_78,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_78,S2B_MSIL2A_20180421T100030_12_78,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_79,['Mixed forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_79,S2B_MSIL2A_20180421T100030_12_79,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_05,"['Arable land' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Permanent crops' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_5,S2A_MSIL2A_20171201T112431_60_5,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_81,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_81,S2B_MSIL2A_20180421T100030_12_81,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_82,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_82,S2B_MSIL2A_20180421T100030_12_82,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_12_85,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_12_85,S2B_MSIL2A_20180421T100030_12_85,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_68_80,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_68_80,S2B_MSIL2A_20170906T101020_68_80,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_13_28,['Coniferous forest' 'Pastures' 'Urban fabric'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_13_28,S2B_MSIL2A_20180421T100029_13_28,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_32,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_32,S2A_MSIL2A_20171201T112431_60_32,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_13_42,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_13_42,S2B_MSIL2A_20180421T100029_13_42,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_47,"['Broad-leaved forest' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_47,S2A_MSIL2A_20171201T112431_60_47,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_48,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_48,S2A_MSIL2A_20171201T112431_60_48,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_52,"['Broad-leaved forest' 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_52,S2A_MSIL2A_20171201T112431_60_52,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_69_29,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_29,S2B_MSIL2A_20170906T101020_69_29,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_68,"['Complex cultivation patterns'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_68,S2A_MSIL2A_20171201T112431_60_68,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_13_68,['Mixed forest' 'Pastures'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_13_68,S2B_MSIL2A_20180421T100029_13_68,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_69_42,"['Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_42,S2B_MSIL2A_20170906T101020_69_42,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_13_75,['Mixed forest' 'Pastures'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_13_75,S2B_MSIL2A_20180421T100029_13_75,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_61_10,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_61_10,S2A_MSIL2A_20171201T112431_61_10,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_69_68,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_68,S2B_MSIL2A_20170906T101020_69_68,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_14_30,['Coniferous forest' 'Pastures' 'Urban fabric'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_14_30,S2B_MSIL2A_20180421T100029_14_30,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_69_79,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_79,S2B_MSIL2A_20170906T101020_69_79,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_69_80,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_80,S2B_MSIL2A_20170906T101020_69_80,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_61_26,"['Agro-forestry areas' 'Arable land' 'Pastures'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_61_26,S2A_MSIL2A_20171201T112431_61_26,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_14_66,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest' 'Pastures'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_14_66,S2B_MSIL2A_20180421T100029_14_66,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_70_30,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_70_30,S2B_MSIL2A_20170906T101020_70_30,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_70_31,['Coniferous forest' 'Inland waters'],validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_70_31,S2B_MSIL2A_20170906T101020_70_31,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_61_70,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_61_70,S2A_MSIL2A_20171201T112431_61_70,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_12,['Coniferous forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_15_12,S2B_MSIL2A_20180421T100029_15_12,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_70_56,['Inland waters' 'Urban fabric'],validation,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_70_56,S2B_MSIL2A_20170906T101020_70_56,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_62_19,"['Arable land' 'Transitional woodland, shrub']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_62_19,S2A_MSIL2A_20171201T112431_62_19,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_62_21,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",validation,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_62_21,S2A_MSIL2A_20171201T112431_62_21,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_39,"['Complex cultivation patterns' 'Coniferous forest' 'Pastures'
 'Urban fabric']",validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_15_39,S2B_MSIL2A_20180421T100029_15_39,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_40,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_15_40,S2B_MSIL2A_20180421T100029_15_40,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_43,['Coniferous forest' 'Pastures'],validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_15_43,S2B_MSIL2A_20180421T100029_15_43,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_62_31,['Agro-forestry areas' 'Pastures'],test,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_62_31,S2A_MSIL2A_20171201T112431_62_31,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_58,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",validation,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_15_58,S2B_MSIL2A_20180421T100029_15_58,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_83,['Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_15_83,S2B_MSIL2A_20180421T100030_15_83,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_15_90,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_15_90,S2B_MSIL2A_20180421T100030_15_90,False,False
